x,y,z,pd
6.000000,-0.500000,0.000000,1.521687
6.000000,0.000000,0.000000,1.357766
6.000000,0.500000,0.000000,1.351039
6.000000,1.000000,0.000000,1.442694
6.000000,1.500000,0.000000,1.336326
6.000000,2.000000,0.000000,1.406516
6.000000,2.500000,0.000000,1.617077
6.000000,3.000000,0.000000,1.884055
6.000000,3.500000,0.000000,1.582853
6.000000,4.000000,0.000000,1.569608
6.000000,4.500000,0.000000,1.500247
6.000000,5.000000,0.000000,1.510779
6.000000,5.500000,0.000000,1.663518
6.000000,6.000000,0.000000,1.746978
6.000000,6.500000,0.000000,1.520071
6.000000,7.000000,0.000000,0.962708
6.000000,7.500000,0.000000,1.016260
6.000000,8.000000,0.000000,1.610992
6.000000,8.500000,0.000000,1.572395
6.000000,9.000000,0.000000,1.369452
6.000000,9.500000,0.000000,1.555585
6.000000,10.000000,0.000000,1.544632
6.000000,10.500000,0.000000,1.506156
6.000000,11.000000,0.000000,1.673261
6.000000,11.500000,0.000000,1.659570
6.000000,12.000000,0.000000,1.721709
6.000000,12.500000,0.000000,2.044924
6.000000,13.000000,0.000000,3.014884
6.000000,13.500000,0.000000,0.731810
6.500000,-13.500000,0.000000,1.300000
6.500000,-13.000000,0.000000,2.610536
6.500000,-12.500000,0.000000,1.279299
6.500000,-12.000000,0.000000,1.235425
6.500000,-11.500000,0.000000,1.054224
6.500000,-11.000000,0.000000,1.018788
6.500000,-10.500000,0.000000,1.511384
6.500000,-10.000000,0.000000,1.509849
6.500000,-9.500000,0.000000,1.537467
6.500000,-9.000000,0.000000,1.495428
6.500000,-8.500000,0.000000,1.453467
6.500000,-8.000000,0.000000,1.404282
6.500000,-7.500000,0.000000,1.008760
6.500000,-7.000000,0.000000,0.847688
6.500000,-6.500000,0.000000,0.852130
6.500000,-6.000000,0.000000,0.848227
6.500000,-5.500000,0.000000,0.993166
6.500000,-5.000000,0.000000,1.240563
6.500000,-4.500000,0.000000,1.286105
6.500000,-4.000000,0.000000,1.401185
6.500000,-3.500000,0.000000,0.932918
6.500000,-3.000000,0.000000,0.845974
6.500000,-2.500000,0.000000,0.866404
6.500000,-2.000000,0.000000,1.490451
6.500000,-1.500000,0.000000,2.178463
6.500000,-1.000000,0.000000,2.314185
6.500000,-0.500000,0.000000,2.098595
6.500000,0.000000,0.000000,1.604615
6.500000,0.500000,0.000000,1.504086
6.500000,1.000000,0.000000,1.604357
6.500000,1.500000,0.000000,1.603729
6.500000,2.000000,0.000000,1.521256
6.500000,2.500000,0.000000,2.307342
6.500000,3.000000,0.000000,2.920411
6.500000,3.500000,0.000000,1.656100
6.500000,4.000000,0.000000,1.705064
6.500000,4.500000,0.000000,1.588795
6.500000,5.000000,0.000000,1.548753
6.500000,5.500000,0.000000,1.928949
6.500000,6.000000,0.000000,1.813057
6.500000,6.500000,0.000000,1.848643
6.500000,7.000000,0.000000,1.197144
6.500000,7.500000,0.000000,1.136924
6.500000,8.000000,0.000000,1.627015
6.500000,8.500000,0.000000,1.738667
6.500000,9.000000,0.000000,1.737466
6.500000,9.500000,0.000000,1.636701
6.500000,10.000000,0.000000,1.657972
6.500000,10.500000,0.000000,1.666872
6.500000,11.000000,0.000000,1.818655
6.500000,11.500000,0.000000,2.026370
6.500000,12.000000,0.000000,2.823462
6.500000,12.500000,0.000000,3.282489
6.500000,13.000000,0.000000,0.518452
7.000000,-13.000000,0.000000,2.982912
7.000000,-12.500000,0.000000,1.928758
7.000000,-12.000000,0.000000,1.041728
7.000000,-11.500000,0.000000,1.137486
7.000000,-11.000000,0.000000,1.533252
7.000000,-10.500000,0.000000,1.763286
7.000000,-10.000000,0.000000,1.293372
7.000000,-9.500000,0.000000,1.287315
7.000000,-9.000000,0.000000,1.418591
7.000000,-8.500000,0.000000,1.479591
7.000000,-8.000000,0.000000,1.530561
7.000000,-7.500000,0.000000,1.323138
7.000000,-7.000000,0.000000,0.846845
7.000000,-6.500000,0.000000,0.846152
7.000000,-6.000000,0.000000,0.867652
7.000000,-5.500000,0.000000,1.373467
7.000000,-5.000000,0.000000,1.715343
7.000000,-4.500000,0.000000,1.527210
7.000000,-4.000000,0.000000,1.640228
7.000000,-3.500000,0.000000,1.250763
7.000000,-3.000000,0.000000,0.860723
7.000000,-2.500000,0.000000,0.868163
7.000000,-2.000000,0.000000,1.037276
7.000000,-1.500000,0.000000,1.782337
7.000000,-1.000000,0.000000,3.337608
7.000000,-0.500000,0.000000,3.988462
7.000000,0.000000,0.000000,2.379248
7.000000,0.500000,0.000000,1.591465
7.000000,1.000000,0.000000,1.709533
7.000000,1.500000,0.000000,2.152900
7.000000,2.000000,0.000000,1.636575
7.000000,2.500000,0.000000,2.390275
7.000000,3.000000,0.000000,1.817020
7.000000,3.500000,0.000000,1.697569
7.000000,4.000000,0.000000,2.123973
7.000000,4.500000,0.000000,1.480437
7.000000,5.000000,0.000000,1.331780
7.000000,5.500000,0.000000,2.241495
7.000000,6.000000,0.000000,1.972805
7.000000,6.500000,0.000000,1.422875
7.000000,7.000000,0.000000,0.909018
7.000000,7.500000,0.000000,1.097748
7.000000,8.000000,0.000000,1.645987
7.000000,8.500000,0.000000,1.685266
7.000000,9.000000,0.000000,1.600173
7.000000,9.500000,0.000000,1.448152
7.000000,10.000000,0.000000,1.738562
7.000000,10.500000,0.000000,1.711611
7.000000,11.000000,0.000000,1.973200
7.000000,11.500000,0.000000,3.047029
7.000000,12.000000,0.000000,3.006233
7.000000,12.500000,0.000000,0.260000
7.500000,-13.000000,0.000000,0.260000
7.500000,-12.500000,0.000000,3.676990
7.500000,-12.000000,0.000000,1.648439
7.500000,-11.500000,0.000000,1.554318
7.500000,-11.000000,0.000000,1.847883
7.500000,-10.500000,0.000000,1.575946
7.500000,-10.000000,0.000000,1.189703
7.500000,-9.500000,0.000000,1.315222
7.500000,-9.000000,0.000000,1.516221
7.500000,-8.500000,0.000000,1.551129
7.500000,-8.000000,0.000000,1.572107
7.500000,-7.500000,0.000000,1.435014
7.500000,-7.000000,0.000000,0.856269
7.500000,-6.500000,0.000000,0.847157
7.500000,-6.000000,0.000000,0.936657
7.500000,-5.500000,0.000000,1.544660
7.500000,-5.000000,0.000000,1.769492
7.500000,-4.500000,0.000000,1.604707
7.500000,-4.000000,0.000000,1.636002
7.500000,-3.500000,0.000000,1.392211
7.500000,-3.000000,0.000000,0.897483
7.500000,-2.500000,0.000000,0.987448
7.500000,-2.000000,0.000000,0.871096
7.500000,-1.500000,0.000000,1.066532
7.500000,-1.000000,0.000000,1.611898
7.500000,-0.500000,0.000000,2.986032
7.500000,0.000000,0.000000,3.903867
7.500000,0.500000,0.000000,3.000064
7.500000,1.000000,0.000000,2.888783
7.500000,1.500000,0.000000,4.065135
7.500000,2.000000,0.000000,3.434593
7.500000,2.500000,0.000000,2.125790
7.500000,3.000000,0.000000,1.372048
7.500000,3.500000,0.000000,1.360379
7.500000,4.000000,0.000000,1.650519
7.500000,4.500000,0.000000,1.218380
7.500000,5.000000,0.000000,1.182753
7.500000,5.500000,0.000000,1.978128
7.500000,6.000000,0.000000,1.944402
7.500000,6.500000,0.000000,1.205628
7.500000,7.000000,0.000000,0.870491
7.500000,7.500000,0.000000,1.061303
7.500000,8.000000,0.000000,1.573122
7.500000,8.500000,0.000000,1.751673
7.500000,9.000000,0.000000,1.819042
7.500000,9.500000,0.000000,1.510501
7.500000,10.000000,0.000000,1.997079
7.500000,10.500000,0.000000,2.130268
7.500000,11.000000,0.000000,3.388993
7.500000,11.500000,0.000000,2.822578
8.000000,-12.500000,0.000000,1.040000
8.000000,-12.000000,0.000000,3.712400
8.000000,-11.500000,0.000000,2.515779
8.000000,-11.000000,0.000000,1.773316
8.000000,-10.500000,0.000000,1.443564
8.000000,-10.000000,0.000000,1.535262
8.000000,-9.500000,0.000000,1.465966
8.000000,-9.000000,0.000000,1.457802
8.000000,-8.500000,0.000000,1.569499
8.000000,-8.000000,0.000000,1.551878
8.000000,-7.500000,0.000000,1.301067
8.000000,-7.000000,0.000000,0.918030
8.000000,-6.500000,0.000000,0.871227
8.000000,-6.000000,0.000000,1.116650
8.000000,-5.500000,0.000000,1.682489
8.000000,-5.000000,0.000000,1.794397
8.000000,-4.500000,0.000000,1.568171
8.000000,-4.000000,0.000000,1.782369
8.000000,-3.500000,0.000000,1.540072
8.000000,-3.000000,0.000000,0.907969
8.000000,-2.500000,0.000000,1.005465
8.000000,-2.000000,0.000000,0.970243
8.000000,-1.500000,0.000000,0.940274
8.000000,-1.000000,0.000000,1.066880
8.000000,-0.500000,0.000000,1.557070
8.000000,0.000000,0.000000,2.625659
8.000000,0.500000,0.000000,3.932514
8.000000,1.000000,0.000000,4.136281
8.000000,1.500000,0.000000,3.641052
8.000000,2.000000,0.000000,2.566143
8.000000,2.500000,0.000000,1.469156
8.000000,3.000000,0.000000,1.422585
8.000000,3.500000,0.000000,1.367866
8.000000,4.000000,0.000000,1.447592
8.000000,4.500000,0.000000,1.083303
8.000000,5.000000,0.000000,1.119983
8.000000,5.500000,0.000000,1.728121
8.000000,6.000000,0.000000,2.146145
8.000000,6.500000,0.000000,1.543833
8.000000,7.000000,0.000000,0.933787
8.000000,7.500000,0.000000,1.063649
8.000000,8.000000,0.000000,1.351587
8.000000,8.500000,0.000000,1.669014
8.000000,9.000000,0.000000,1.979817
8.000000,9.500000,0.000000,1.699988
8.000000,10.000000,0.000000,3.130758
8.000000,10.500000,0.000000,3.756350
8.000000,11.000000,0.000000,1.560000
8.500000,-12.000000,0.000000,0.260000
8.500000,-11.500000,0.000000,2.580007
8.500000,-11.000000,0.000000,3.517518
8.500000,-10.500000,0.000000,2.750547
8.500000,-10.000000,0.000000,2.705470
8.500000,-9.500000,0.000000,1.653362
8.500000,-9.000000,0.000000,1.495983
8.500000,-8.500000,0.000000,1.603538
8.500000,-8.000000,0.000000,1.517052
8.500000,-7.500000,0.000000,1.297346
8.500000,-7.000000,0.000000,1.136761
8.500000,-6.500000,0.000000,0.881420
8.500000,-6.000000,0.000000,1.280865
8.500000,-5.500000,0.000000,1.882341
8.500000,-5.000000,0.000000,1.870707
8.500000,-4.500000,0.000000,1.555945
8.500000,-4.000000,0.000000,2.106071
8.500000,-3.500000,0.000000,1.848503
8.500000,-3.000000,0.000000,1.014789
8.500000,-2.500000,0.000000,1.012144
8.500000,-2.000000,0.000000,0.996362
8.500000,-1.500000,0.000000,1.138510
8.500000,-1.000000,0.000000,1.006047
8.500000,-0.500000,0.000000,1.012693
8.500000,0.000000,0.000000,1.530238
8.500000,0.500000,0.000000,2.221623
8.500000,1.000000,0.000000,3.434245
8.500000,1.500000,0.000000,2.915439
8.500000,2.000000,0.000000,1.570093
8.500000,2.500000,0.000000,1.453844
8.500000,3.000000,0.000000,1.704031
8.500000,3.500000,0.000000,1.640040
8.500000,4.000000,0.000000,1.639694
8.500000,4.500000,0.000000,1.157996
8.500000,5.000000,0.000000,1.491219
8.500000,5.500000,0.000000,1.563730
8.500000,6.000000,0.000000,2.495145
8.500000,6.500000,0.000000,2.207000
8.500000,7.000000,0.000000,1.411920
8.500000,7.500000,0.000000,1.057024
8.500000,8.000000,0.000000,1.330272
8.500000,8.500000,0.000000,1.603923
8.500000,9.000000,0.000000,2.896009
8.500000,9.500000,0.000000,4.018064
8.500000,10.000000,0.000000,2.080000
9.000000,-11.000000,0.000000,0.260000
9.000000,-10.500000,0.000000,3.118726
9.000000,-10.000000,0.000000,3.872106
9.000000,-9.500000,0.000000,1.923916
9.000000,-9.000000,0.000000,1.585333
9.000000,-8.500000,0.000000,1.619120
9.000000,-8.000000,0.000000,1.521764
9.000000,-7.500000,0.000000,1.471744
9.000000,-7.000000,0.000000,1.361596
9.000000,-6.500000,0.000000,0.933019
9.000000,-6.000000,0.000000,1.484878
9.000000,-5.500000,0.000000,1.863495
9.000000,-5.000000,0.000000,1.720767
9.000000,-4.500000,0.000000,1.540018
9.000000,-4.000000,0.000000,1.962750
9.000000,-3.500000,0.000000,2.605289
9.000000,-3.000000,0.000000,1.295868
9.000000,-2.500000,0.000000,0.991445
9.000000,-2.000000,0.000000,1.043833
9.000000,-1.500000,0.000000,1.032822
9.000000,-1.000000,0.000000,1.193858
9.000000,-0.500000,0.000000,1.092278
9.000000,0.000000,0.000000,1.110475
9.000000,0.500000,0.000000,1.440468
9.000000,1.000000,0.000000,2.266894
9.000000,1.500000,0.000000,2.515885
9.000000,2.000000,0.000000,1.757421
9.000000,2.500000,0.000000,1.627709
9.000000,3.000000,0.000000,1.707586
9.000000,3.500000,0.000000,1.780177
9.000000,4.000000,0.000000,2.161193
9.000000,4.500000,0.000000,1.601071
9.000000,5.000000,0.000000,1.670407
9.000000,5.500000,0.000000,1.710130
9.000000,6.000000,0.000000,1.930923
9.000000,6.500000,0.000000,2.613611
9.000000,7.000000,0.000000,1.666663
9.000000,7.500000,0.000000,1.579173
9.000000,8.000000,0.000000,2.195755
9.000000,8.500000,0.000000,3.210251
9.000000,9.000000,0.000000,3.113301
9.000000,9.500000,0.000000,0.260000
9.500000,-10.000000,0.000000,1.040000
9.500000,-9.500000,0.000000,3.616342
9.500000,-9.000000,0.000000,2.066049
9.500000,-8.500000,0.000000,1.599205
9.500000,-8.000000,0.000000,1.486086
9.500000,-7.500000,0.000000,1.418707
9.500000,-7.000000,0.000000,1.281518
9.500000,-6.500000,0.000000,1.191515
9.500000,-6.000000,0.000000,1.636624
9.500000,-5.500000,0.000000,1.538979
9.500000,-5.000000,0.000000,1.321970
9.500000,-4.500000,0.000000,1.467782
9.500000,-4.000000,0.000000,1.855883
9.500000,-3.500000,0.000000,2.961479
9.500000,-3.000000,0.000000,1.465107
9.500000,-2.500000,0.000000,0.988195
9.500000,-2.000000,0.000000,1.147529
9.500000,-1.500000,0.000000,1.030428
9.500000,-1.000000,0.000000,1.106089
9.500000,-0.500000,0.000000,1.398289
9.500000,0.000000,0.000000,1.393342
9.500000,0.500000,0.000000,1.374326
9.500000,1.000000,0.000000,2.021406
9.500000,1.500000,0.000000,2.266028
9.500000,2.000000,0.000000,2.403358
9.500000,2.500000,0.000000,2.172463
9.500000,3.000000,0.000000,2.321154
9.500000,3.500000,0.000000,2.473770
9.500000,4.000000,0.000000,3.208540
9.500000,4.500000,0.000000,2.014939
9.500000,5.000000,0.000000,1.705615
9.500000,5.500000,0.000000,2.555813
9.500000,6.000000,0.000000,2.575429
9.500000,6.500000,0.000000,3.337092
9.500000,7.000000,0.000000,3.277434
9.500000,7.500000,0.000000,3.273311
9.500000,8.000000,0.000000,3.072300
9.500000,8.500000,0.000000,1.040000
10.000000,-9.500000,0.000000,1.040000
10.000000,-9.000000,0.000000,3.000213
10.000000,-8.500000,0.000000,3.156376
10.000000,-8.000000,0.000000,1.760339
10.000000,-7.500000,0.000000,1.409292
10.000000,-7.000000,0.000000,1.211118
10.000000,-6.500000,0.000000,1.263297
10.000000,-6.000000,0.000000,1.634637
10.000000,-5.500000,0.000000,1.392263
10.000000,-5.000000,0.000000,1.366839
10.000000,-4.500000,0.000000,1.376354
10.000000,-4.000000,0.000000,1.901521
10.000000,-3.500000,0.000000,3.224323
10.000000,-3.000000,0.000000,1.760976
10.000000,-2.500000,0.000000,1.049934
10.000000,-2.000000,0.000000,1.250561
10.000000,-1.500000,0.000000,1.215192
10.000000,-1.000000,0.000000,1.044480
10.000000,-0.500000,0.000000,1.344935
10.000000,0.000000,0.000000,1.979909
10.000000,0.500000,0.000000,2.183168
10.000000,1.000000,0.000000,1.860754
10.000000,1.500000,0.000000,1.829663
10.000000,2.000000,0.000000,2.207588
10.000000,2.500000,0.000000,2.862293
10.000000,3.000000,0.000000,3.027354
10.000000,3.500000,0.000000,3.212084
10.000000,4.000000,0.000000,3.498221
10.000000,4.500000,0.000000,3.833567
10.000000,5.000000,0.000000,3.450825
10.000000,5.500000,0.000000,4.112176
10.000000,6.000000,0.000000,3.609708
10.000000,6.500000,0.000000,2.079829
10.000000,7.000000,0.000000,1.560000
10.500000,-8.500000,0.000000,1.040000
10.500000,-8.000000,0.000000,2.930639
10.500000,-7.500000,0.000000,2.728466
10.500000,-7.000000,0.000000,1.815354
10.500000,-6.500000,0.000000,1.559193
10.500000,-6.000000,0.000000,1.776423
10.500000,-5.500000,0.000000,1.550990
10.500000,-5.000000,0.000000,1.580491
10.500000,-4.500000,0.000000,1.532373
10.500000,-4.000000,0.000000,1.677603
10.500000,-3.500000,0.000000,2.919717
10.500000,-3.000000,0.000000,2.225210
10.500000,-2.500000,0.000000,1.212641
10.500000,-2.000000,0.000000,1.090386
10.500000,-1.500000,0.000000,1.219095
10.500000,-1.000000,0.000000,1.055915
10.500000,-0.500000,0.000000,1.354420
10.500000,0.000000,0.000000,2.065026
10.500000,0.500000,0.000000,2.309999
10.500000,1.000000,0.000000,1.922779
10.500000,1.500000,0.000000,1.766458
10.500000,2.000000,0.000000,2.211912
10.500000,2.500000,0.000000,2.771661
10.500000,3.000000,0.000000,3.430512
10.500000,3.500000,0.000000,4.089260
10.500000,4.000000,0.000000,4.124695
10.500000,4.500000,0.000000,3.639646
10.500000,5.000000,0.000000,1.560000
10.500000,5.500000,0.000000,0.780000
11.000000,-7.500000,0.000000,1.040000
11.000000,-7.000000,0.000000,2.721326
11.000000,-6.500000,0.000000,3.506881
11.000000,-6.000000,0.000000,3.355319
11.000000,-5.500000,0.000000,2.592665
11.000000,-5.000000,0.000000,2.396812
11.000000,-4.500000,0.000000,1.725727
11.000000,-4.000000,0.000000,1.744986
11.000000,-3.500000,0.000000,2.335876
11.000000,-3.000000,0.000000,2.351233
11.000000,-2.500000,0.000000,1.449948
11.000000,-2.000000,0.000000,1.129991
11.000000,-1.500000,0.000000,1.079831
11.000000,-1.000000,0.000000,1.076029
11.000000,-0.500000,0.000000,1.274388
11.000000,0.000000,0.000000,2.267913
11.000000,0.500000,0.000000,2.201474
11.000000,1.000000,0.000000,2.247321
11.000000,1.500000,0.000000,2.793663
11.000000,2.000000,0.000000,3.443314
11.000000,2.500000,0.000000,3.963604
11.000000,3.000000,0.000000,3.376203
11.000000,3.500000,0.000000,2.080000
11.500000,-6.000000,0.000000,1.040000
11.500000,-5.500000,0.000000,2.079917
11.500000,-5.000000,0.000000,3.067796
11.500000,-4.500000,0.000000,3.442029
11.500000,-4.000000,0.000000,3.126729
11.500000,-3.500000,0.000000,3.362753
11.500000,-3.000000,0.000000,3.696318
11.500000,-2.500000,0.000000,2.532050
11.500000,-2.000000,0.000000,1.681764
11.500000,-1.500000,0.000000,1.607829
11.500000,-1.000000,0.000000,1.859188
11.500000,-0.500000,0.000000,2.283219
11.500000,0.000000,0.000000,3.200089
11.500000,0.500000,0.000000,3.939932
11.500000,1.000000,0.000000,3.303105
11.500000,1.500000,0.000000,2.080000
11.500000,2.000000,0.000000,2.080000
11.500000,2.500000,0.000000,0.260000
12.000000,-3.500000,0.000000,0.520000
12.000000,-3.000000,0.000000,1.560000
12.000000,-2.500000,0.000000,2.080000
12.000000,-2.000000,0.000000,2.079555
12.000000,-1.500000,0.000000,2.079033
12.000000,-1.000000,0.000000,2.080000
12.000000,-0.500000,0.000000,2.080000
12.000000,0.000000,0.000000,1.300000
